Month,Borough,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
9/1/21,Manhattan,Elevator,EL125,6,1,5,1,59,1,120,120,0.966388889,115.9666667,120,0.982037037,707.0666667,720,125ST-LEX-4/5/6,392,125 St - Station,392
9/1/21,Queens,Elevator,EL414,7,3,4,0,260,1,120,120,0.917083333,110.05,120,0.954398148,687.1666667,720,FLUSHING-MAINST-FLS-7,447,Flushing-Main St - Station,447
9/1/21,Brooklyn,Elevator,EL373,2,1,1,0,158,0.933472222,112.0166667,120,0.966666667,116,120,0.95224537,685.6166667,720,CHURCHAV-6AV-F/G,243,Church Av - Station,243
9/1/21,Manhattan,Elevator,EL220,3,3,0,0,256,0.99375,119.25,120,1,120,120,0.983888889,708.4,720,14ST-UNIONSQ-BWY-N/R/Q,15,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
9/1/21,Manhattan,Elevator,EL281,12,7,5,2,149,0.945138889,113.4166667,120,0.966666667,116,120,0.923171296,664.6833333,720,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
9/1/21,Manhattan,Elevator,EL727X,0,0,0,0,N/A,0.7,84,120,0.766666667,92,120,0.731296296,526.5333333,720,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
9/1/21,Manhattan,Elevator,EL144,5,3,2,2,189,0.985416667,118.25,120,1,120,120,0.977592593,703.8666667,720,125ST-8AV-A/B/C/D,153,125 St - Station,153
9/1/21,Manhattan,Elevator,EL401,1,1,0,0,73,1,120,120,1,120,120,0.992523148,714.6166667,720,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
9/1/21,Manhattan,Elevator,EL736,0,0,0,0,36,,0,0,,0,0,,0,0,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
9/1/21,Brooklyn,Elevator,EL755,1,1,0,0,9,1,120,120,1,120,120,0.994444444,716,720,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
9/1/21,Brooklyn,Elevator,EL757,2,1,1,0,9,0.985416667,118.25,120,1,120,120,0.990162037,712.9166667,720,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
9/1/21,Brooklyn,Elevator,EL389,2,1,1,0,11,0.992777778,119.1333333,120,0.989305556,118.7166667,120,0.989143519,712.1833333,720,59ST-4AV-N/R,35,59 St - Station,35
9/1/21,Manhattan,Elevator,EL111,4,2,2,1,21,1,120,120,0.984583333,118.15,120,0.980300926,705.8166667,720,168ST-BWY7-1,302,"168 St (A,C,1)",605
9/1/21,Bronx,Elevator,EL184,4,2,2,1,177,1,120,120,1,120,120,0.975462963,702.3333333,720,231ST-BWY7-1,295,231 St - Station,295
9/1/21,Manhattan,Elevator,EL108,0,0,0,0,262,,0,0,,0,0,,0,0,181ST-BWY7-1,301,181 St - Station,301
9/1/21,Manhattan,Elevator,EL232,7,1,6,0,182,1,120,120,0.966666667,116,120,0.95525463,687.7833333,720,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
9/1/21,Manhattan,Elevator,EL298,2,1,1,0,57,0.981388889,117.7666667,120,1,120,120,0.98625,710.1,720,23ST-LEX-6,405,23 St - Station,405
9/1/21,Bronx,Elevator,EL188,3,1,2,1,189,1,120,120,0.966666667,116,120,0.986967593,710.6166667,720,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
9/1/21,Manhattan,Elevator,EL126,1,1,0,0,59,1,120,120,1,120,120,0.994814815,716.2666667,720,125ST-LEX-4/5/6,392,125 St - Station,392
9/1/21,Manhattan,Elevator,EL229,3,3,0,0,220,1,120,120,1,120,120,0.984189815,708.6166667,720,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
9/1/21,Bronx,Elevator,EL189,2,1,1,0,81,1,120,120,1,120,120,0.993194444,715.1,720,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
9/1/21,Bronx,Elevator,EL128,2,1,1,0,62,1,120,120,0.98125,117.75,120,0.989074074,712.1333333,720,SIMPSONST-LWP-2/5,430,Simpson St - Station,430
9/1/21,Manhattan,Elevator,EL248,2,2,0,0,56,0.973055556,116.7666667,120,1,120,120,0.993773148,715.5166667,720,96ST-2AV-Q,475,96 St - Station,475
9/1/21,Manhattan,Elevator,EL104,1,1,0,0,10,1,120,120,1,120,120,0.993402778,715.25,720,191ST-BWY7-1,300,191 St - Station,300
9/1/21,Manhattan,Elevator,EL262,3,1,2,0,56,0.826388889,99.16666667,120,0.82875,99.45,120,0.826226852,594.8833333,720,72ST-2AV-Q,477,72 St - Station,477
9/1/21,Brooklyn,Elevator,EL310,7,2,5,0,253,0.976111111,117.1333333,120,0.989444444,118.7333333,120,0.971643519,699.5833333,720,CLARKST-CLK-2/3,334,Clark St - Station,334
9/1/21,Manhattan,Elevator,EL213,13,8,5,1,69,0.706365503,57.33333333,81.16666667,0.950833333,76.06666667,80,0.812110845,395.6333333,487.1666667,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
9/1/21,Brooklyn,Elevator,EL358,1,1,0,0,13,1,120,120,1,120,120,0.99462963,716.1333333,720,BEDFORDAV-CNR-L,120,Bedford Av - Station,120
9/1/21,Manhattan,Elevator,EL328,2,1,1,1,108,0.98125,117.75,120,0.971527778,116.5833333,120,0.988032407,711.3833333,720,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
9/1/21,Manhattan,Elevator,EL440,2,2,0,0,57,1,120,120,1,120,120,0.993171296,715.0833333,720,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
9/1/21,Brooklyn,Elevator,EL345,4,2,2,0,88,0.935833333,112.3,120,1,120,120,0.97587963,702.6333333,720,UTICAAV-8AV-A/C,181,Utica Av - Station,181
9/1/21,Manhattan,Elevator,EL718X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
9/1/21,Manhattan,Elevator,EL278,1,1,0,0,143,1,120,120,1,120,120,0.992708333,714.75,720,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
9/1/21,Manhattan,Elevator,EL266,4,2,2,1,56,0.966666667,116,120,0.969444444,116.3333333,120,0.959421296,690.7833333,720,72ST-2AV-Q,477,72 St - Station,477
9/1/21,Bronx,Elevator,EL138,3,3,0,0,166,1,120,120,1,120,120,0.982476852,707.3833333,720,PELHAMPKWY-LWP-2/5,424,Pelham Pkwy - Station,424
9/1/21,Manhattan,Elevator,EL109,0,0,0,0,262,,0,0,,0,0,,0,0,181ST-BWY7-1,301,181 St - Station,301
9/1/21,Manhattan,Elevator,EL720,3,1,2,1,84,0.999305556,119.9166667,120,0.98125,117.75,120,0.97974537,705.4166667,720,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
9/1/21,Bronx,Elevator,EL130,6,3,3,1,294,0.975416667,117.05,120,0.960277778,115.2333333,120,0.952986111,686.15,720,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
9/1/21,Manhattan,Elevator,EL315,1,1,0,0,50,0.991666667,119,120,1,120,120,0.993634259,715.4166667,720,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,411,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
9/1/21,Bronx,Elevator,EL191,2,1,1,1,81,0.976805556,117.2166667,120,1,120,120,0.99162037,713.9666667,720,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
9/1/21,Manhattan,Elevator,EL239,1,1,0,0,214,1,120,120,1,120,120,0.992476852,714.5833333,720,72ST-BWY7-1/2/3,313,72 St - Station,313
9/1/21,Queens,Elevator,EL405,4,3,1,1,56,0.959722222,115.1666667,120,1,120,120,0.970833333,699,720,21ST-QUEENSBRIDGE-63S-F,221,21 St-Queensbridge - Station,221
9/1/21,Brooklyn,Elevator,EL707,1,1,0,0,136,1,120,120,1,120,120,0.99212963,714.3333333,720,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
9/1/21,Manhattan,Elevator,EL443,4,2,2,0,57,1,120,120,0.977361111,117.2833333,120,0.991597222,713.95,720,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
9/1/21,Brooklyn,Elevator,EL305,2,1,1,1,209,1,120,120,0.966666667,116,120,0.970601852,698.8333333,720,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
9/1/21,Queens,Elevator,EL406,5,2,3,0,56,0.817222222,98.06666667,120,0.866666667,104,120,0.827361111,595.7,720,21ST-QUEENSBRIDGE-63S-F,221,21 St-Queensbridge - Station,221
9/1/21,Manhattan,Elevator,EL110,0,0,0,0,262,,0,0,,0,0,,0,0,181ST-BWY7-1,301,181 St - Station,301
9/1/21,Manhattan,Elevator,EL181,3,2,1,1,160,1,120,120,1,120,120,0.986689815,710.4166667,720,135ST-LWP-2/3,438,135 St - Station,438
9/1/21,Manhattan,Elevator,EL731,2,2,0,0,51,1,120,120,1,120,120,0.989189815,712.2166667,720,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
9/1/21,Manhattan,Elevator,EL602,2,2,0,0,72,1,120,120,1,120,120,0.992592593,714.6666667,720,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
9/1/21,Brooklyn,Elevator,EL398,1,1,0,0,163,0.990972222,118.9166667,120,1,120,120,0.993634259,715.4166667,720,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630
9/1/21,Manhattan,Elevator,EL228,5,5,0,0,231,0.994583333,119.35,120,1,120,120,0.985787037,709.7666667,720,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
9/1/21,Brooklyn,Elevator,EL382,2,2,0,0,220,1,120,120,1,120,120,0.986736111,710.45,720,PROSPECTPARK-BWY-B/Q/S,42,Prospect Park - Station,42
9/1/21,Queens,Elevator,EL489X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,AQUEDUCT-RACETRACK-RKY-A,196,Aqueduct-Racetrack - Station,196
9/1/21,Manhattan,Elevator,EL335,5,2,3,0,197,0.977222222,117.2666667,120,0.977083333,117.25,120,0.973055556,700.6,720,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
9/1/21,Brooklyn,Elevator,EL739,1,1,0,0,26,1,120,120,1,120,120,0.992893519,714.8833333,720,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
9/1/21,Manhattan,Elevator,EL710,7,4,3,0,170,0.990972222,118.9166667,120,0.966666667,116,120,0.960185185,691.3333333,720,BOWLINGGREEN-LEX-4/5,414,Bowling Green - Station,414
9/1/21,Queens,Elevator,EL494X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
9/1/21,Brooklyn,Elevator,EL374,1,1,0,0,158,1,120,120,1,120,120,0.993055556,715,720,CHURCHAV-6AV-F/G,243,Church Av - Station,243
9/1/21,Brooklyn,Elevator,EL393,6,4,2,0,222,0.923194444,110.7833333,120,0.933333333,112,120,0.921898148,663.7666667,720,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
9/1/21,Brooklyn,Elevator,EL375,4,1,3,0,158,0.966666667,116,120,1,120,120,0.974074074,701.3333333,720,CHURCHAV-6AV-F/G,243,Church Av - Station,243
9/1/21,Queens,Elevator,EL463,10,4,6,0,44,0.813611111,97.63333333,120,0.829861111,99.58333333,120,0.812083333,584.7,720,OZONEPARK-LEFFERTSBLVD-LIB-A,195,Ozone Park-Lefferts Blvd - Station,195
9/1/21,Brooklyn,Elevator,EL745,3,1,2,0,14,0.929722222,111.5666667,120,0.966666667,116,120,0.951157407,684.8333333,720,86ST-4AV-R,38,86 St - Station,38
9/1/21,Queens,Elevator,EL432,5,4,1,0,194,0.950416667,114.05,120,0.997916667,119.75,120,0.961481481,692.2666667,720,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254
9/1/21,Queens,Elevator,EL408,1,1,0,0,54,1,120,120,1,120,120,0.993148148,715.0666667,720,JAMAICAVANWYCK-QBL-E,280,Jamaica Van Wyck - Station,280
9/1/21,Manhattan,Elevator,EL117,2,1,1,0,13,1,120,120,0.984722222,118.1666667,120,0.989236111,712.25,720,181ST-8AV-A,146,181 St - Station,146
9/1/21,Manhattan,Elevator,EL180,3,2,1,1,160,1,120,120,1,120,120,0.978402778,704.45,720,135ST-LWP-2/3,438,135 St - Station,438
9/1/21,Manhattan,Elevator,EL203X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,LEXINGTONAV/53ST-QBL-E/M,275,"Lexington Av-53 St (E,M)/51 St (6)",612
9/1/21,Manhattan,Elevator,EL23X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,WORLDTRADECENTER-8AV-E,171,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
9/1/21,Brooklyn,Elevator,EL372,3,2,1,0,196,0.965,115.8,120,1,120,120,0.980208333,705.75,720,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
9/1/21,Queens,Elevator,EL428,3,1,2,0,187,0.966666667,116,120,0.976388889,117.1666667,120,0.964513889,694.45,720,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
9/1/21,Brooklyn,Elevator,EL342,5,3,2,0,188,0.983611111,118.0333333,120,0.938888889,112.6666667,120,0.974421296,701.5833333,720,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
9/1/21,Brooklyn,Elevator,EL376,3,2,1,0,110,0.991527778,118.9833333,120,0.935416667,112.25,120,0.954722222,687.4,720,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
9/1/21,Queens,Elevator,EL436,1,1,0,0,158,1,120,120,1,120,120,0.992291667,714.45,720,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
9/1/21,Manhattan,Elevator,EL290X,0,0,0,0,N/A,0.966527778,115.9833333,120,0.933333333,112,120,0.947199074,681.9833333,720,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
9/1/21,Manhattan,Elevator,EL604,1,1,0,0,4,1,120,120,1,120,120,0.992708333,714.75,720,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
9/1/21,Manhattan,Elevator,EL732,1,1,0,0,168,1,120,120,1,120,120,0.993402778,715.25,720,FULTONST-CLK-2/3,332,"Fulton St (A,C,J,Z,2,3,4,5)",628
9/1/21,Manhattan,Elevator,EL279X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,28ST-LEX-6,404,28 St - Station,404
9/1/21,Manhattan,Elevator,EL730,4,1,3,0,51,0.994166667,119.3,120,0.972361111,116.6833333,120,0.980069444,705.65,720,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
10/1/21,Manhattan,Elevator,EL110,0,0,0,0,263,,0,0,,0,0,,0,0,181ST-BWY7-1,301,181 St - Station,301
10/1/21,Brooklyn,Elevator,EL702,1,1,0,0,192,1,124,124,1,124,124,0.993167563,738.9166667,744,CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q,58,Coney Island-Stillwell Av - Station,58
10/1/21,Manhattan,Elevator,EL225,6,3,3,0,232,0.967741935,120,124,0.967741935,120,124,0.944466846,702.6833333,744,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
10/1/21,Manhattan,Elevator,EL290X,0,0,0,0,N/A,0.838709677,104,124,0.870967742,108,124,0.853382616,634.9166667,744,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
10/1/21,Brooklyn,Elevator,EL764,2,2,0,0,11,0.99327957,123.1666667,124,1,124,124,0.991823477,737.9166667,744,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
10/1/21,Brooklyn,Elevator,EL344,5,1,4,0,89,0.967741935,120,124,0.963306452,119.45,124,0.964359319,717.4833333,744,UTICAAV-8AV-A/C,181,Utica Av - Station,181
10/1/21,Manhattan,Elevator,EL240,2,1,1,0,215,1,124,124,1,124,124,0.990300179,736.7833333,744,72ST-BWY7-1/2/3,313,72 St - Station,313
10/1/21,Bronx,Elevator,EL183,4,3,1,1,174,0.973790323,120.75,124,1,124,124,0.984767025,732.6666667,744,GUNHILLRD-LWP-2/5,421,Gun Hill Rd - Station,421
10/1/21,Manhattan,Elevator,EL106,2,2,0,0,11,1,124,124,1,124,124,0.990367384,736.8333333,744,191ST-BWY7-1,300,191 St - Station,300
10/1/21,Brooklyn,Elevator,EL388,3,3,0,0,12,0.991935484,123,124,1,124,124,0.982302867,730.8333333,744,59ST-4AV-N/R,35,59 St - Station,35
10/1/21,Bronx,Elevator,EL130,4,3,1,0,295,0.985349462,122.1833333,124,0.996639785,123.5833333,124,0.983512545,731.7333333,744,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
10/1/21,Manhattan,Elevator,EL298,2,1,1,0,58,1,124,124,0.983198925,121.9166667,124,0.985685484,733.35,744,23ST-LEX-6,405,23 St - Station,405
10/1/21,Manhattan,Elevator,EL123,9,6,3,1,383,0.920564516,114.15,124,0.899327957,111.5166667,124,0.889605735,661.8666667,744,175ST-8AV-A,147,175 St - Station,147
10/1/21,Manhattan,Elevator,EL17X,0,0,0,0,N/A,0.965725806,119.75,124,0.962634409,119.3666667,124,0.97468638,725.1666667,744,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
10/1/21,Manhattan,Elevator,EL267,1,1,0,0,57,1,124,124,1,124,124,0.992988351,738.7833333,744,72ST-2AV-Q,477,72 St - Station,477
10/1/21,Manhattan,Elevator,EL733X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/1/21,Manhattan,Elevator,EL326,1,1,0,0,38,1,124,124,1,124,124,0.993167563,738.9166667,744,WORLDTRADECENTER-8AV-E,171,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
10/1/21,Manhattan,Elevator,EL325,1,1,0,0,243,1,124,124,1,124,124,0.993615591,739.25,744,CANALST-LEX-6,410,"Canal St (J,N,Q,R,Z,6)",623
10/1/21,Manhattan,Elevator,EL146,5,4,1,0,131,1,124,124,0.975,120.9,124,0.983624552,731.8166667,744,96ST-BWY7-1/2/3,310,96 St - Station,310
10/1/21,Brooklyn,Elevator,EL740,1,1,0,0,27,1,124,124,1,124,124,0.992831541,738.6666667,744,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
10/1/21,Queens,Elevator,EL422,3,1,2,0,189,1,124,124,0.991801075,122.9833333,124,0.989628136,736.2833333,744,JACKSONHTS-ROOSEVELTAV-QBL-E/F/M/R,267,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
10/1/21,Manhattan,Elevator,EL721,6,5,1,0,95,0.932526882,115.6333333,124,0.988037634,122.5166667,124,0.952822581,708.9,744,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/1/21,Manhattan,Elevator,EL249,1,1,0,0,57,0.977822581,121.25,124,1,124,124,0.993615591,739.25,744,86ST-2AV-Q,476,86 St - Station,476
10/1/21,Manhattan,Elevator,EL200X,0,0,0,0,N/A,1,124,124,0.998655914,123.8333333,124,0.995743728,740.8333333,744,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
10/1/21,Manhattan,Elevator,EL293,2,1,1,0,14,1,124,124,1,124,124,0.990479391,736.9166667,744,1AV-CNR-L,119,1 Av - Station,119
10/1/21,Brooklyn,Elevator,EL340,2,1,1,0,5,1,124,124,1,124,124,0.992249104,738.2333333,744,FRANKLINAV-8AV-C,178,"Franklin Av (C,S)",627
10/1/21,Manhattan,Elevator,EL250,2,2,0,0,57,0.977553763,121.2166667,124,1,124,124,0.98561828,733.3,744,86ST-2AV-Q,476,86 St - Station,476
10/1/21,Bronx,Elevator,EL186,6,1,5,3,190,1,124,124,0.917876344,113.8166667,124,0.971303763,722.65,744,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
10/1/21,Manhattan,Elevator,EL148,8,5,3,3,262,0.958198925,118.8166667,124,1,124,124,0.964717742,717.75,744,INWOOD-207ST-8AV-A,143,Inwood-207 St - Station,143
10/1/21,Manhattan,Elevator,EL336,1,1,0,0,150,1,124,124,1,124,124,0.993839606,739.4166667,744,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
10/1/21,Brooklyn,Elevator,EL765,2,1,1,0,11,0.985887097,122.25,124,1,124,124,0.991218638,737.4666667,744,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
10/1/21,Manhattan,Elevator,EL142,4,4,0,0,190,1,124,124,1,124,124,0.97983871,729,744,125ST-8AV-A/B/C/D,153,125 St - Station,153
10/1/21,Manhattan,Elevator,EL204,2,2,0,0,14,1,124,124,1,124,124,0.992271505,738.25,744,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
10/1/21,Queens,Elevator,EL428,5,4,1,1,188,0.954166667,118.3166667,124,1,124,124,0.961895161,715.65,744,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
10/1/21,Queens,Elevator,EL432,4,3,1,1,195,0.993951613,123.25,124,0.993951613,123.25,124,0.982168459,730.7333333,744,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254
10/1/21,Bronx,Elevator,EL131,5,3,2,0,234,0.954301075,118.3333333,124,0.995967742,123.5,124,0.973700717,724.4333333,744,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
10/1/21,Queens,Elevator,EL463,4,3,1,0,45,0.982526882,121.8333333,124,0.964247312,119.5666667,124,0.976904122,726.8166667,744,OZONEPARK-LEFFERTSBLVD-LIB-A,195,Ozone Park-Lefferts Blvd - Station,195
10/1/21,Brooklyn,Elevator,EL377,1,1,0,0,111,1,124,124,1,124,124,0.992607527,738.5,744,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
10/1/21,Manhattan,Elevator,EL330,7,5,2,0,109,0.822311828,101.9666667,124,0.887096774,110,124,0.861424731,640.9,744,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
10/1/21,Queens,Elevator,EL411,6,1,5,1,394,0.920698925,114.1666667,124,0.967741935,120,124,0.95078405,707.3833333,744,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
10/1/21,Manhattan,Elevator,EL139,7,5,2,0,176,0.919758065,114.05,124,0.967741935,120,124,0.943637993,702.0666667,744,168ST-8AV-A/C,148,"168 St (A,C,1)",605
10/1/21,Brooklyn,Elevator,EL359,1,1,0,0,14,1,124,124,1,124,124,0.993660394,739.2833333,744,BEDFORDAV-CNR-L,120,Bedford Av - Station,120
10/1/21,Manhattan,Elevator,EL108,0,0,0,0,263,,0,0,,0,0,,0,0,181ST-BWY7-1,301,181 St - Station,301
10/1/21,Queens,Elevator,EL498,5,3,2,0,115,0.946908602,117.4166667,124,1,124,124,0.971594982,722.8666667,744,FARROCKAWAY-MOTTAV-RKY-A,209,Far Rockaway-Mott Av - Station,209
10/1/21,Queens,Elevator,EL425,19,1,18,0,176,0.636155914,78.88333333,124,0.694086022,86.06666667,124,0.695116487,517.1666667,744,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
10/1/21,Manhattan,Elevator,EL268X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,49ST-BWY-N/R/Q,10,49 St - Station,10
10/1/21,Manhattan,Elevator,EL223,3,1,2,1,230,1,124,124,0.974731183,120.8666667,124,0.985707885,733.3666667,744,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618
10/1/21,Brooklyn,Elevator,EL382,4,1,3,2,221,0.987903226,122.5,124,0.949327957,117.7166667,124,0.974081541,724.7166667,744,PROSPECTPARK-BWY-B/Q/S,42,Prospect Park - Station,42
10/1/21,Manhattan,Elevator,EL119,1,1,0,0,14,1,124,124,0.999462366,123.9333333,124,0.993189964,738.9333333,744,181ST-8AV-A,146,181 St - Station,146
10/1/21,Brooklyn,Elevator,EL308,10,6,4,2,245,0.247446237,30.68333333,124,0.194489247,24.11666667,124,0.224798387,167.25,744,COURTST-BWY-R,24,"Court St (R)/Borough Hall (2,3,4,5)",620
10/1/21,Bronx,Elevator,EL193,7,4,3,0,174,0.967741935,120,124,1,124,124,0.953136201,709.1333333,744,233ST-LWP-2/5,418,233 St - Station,418
10/1/21,Manhattan,Elevator,EL727X,0,0,0,0,N/A,0.675268817,83.73333333,124,0.677419355,84,124,0.671012545,499.2333333,744,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
10/1/21,Manhattan,Elevator,EL291X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
10/1/21,Manhattan,Elevator,EL210,0,0,0,0,335,1,36,36,1,36.5,36.5,1,221.5,221.5,34ST-HERALDSQ-6AV-B/D/F,227,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
10/1/21,Manhattan,Elevator,EL603,3,2,1,0,73,0.997849462,123.7333333,124,1,124,124,0.985259857,733.0333333,744,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
10/1/21,Manhattan,Elevator,EL178,5,2,3,0,96,0.994623656,123.3333333,124,0.985887097,122.25,124,0.979144265,728.4833333,744,DYCKMANST-BWY7-1,299,Dyckman St - Station,299
10/1/21,Bronx,Elevator,EL182,4,2,2,1,174,0.981989247,121.7666667,124,0.975806452,121,124,0.97358871,724.35,744,GUNHILLRD-LWP-2/5,421,Gun Hill Rd - Station,421
10/1/21,Manhattan,Elevator,EL218,2,2,0,0,257,1,124,124,1,124,124,0.992719534,738.5833333,744,14ST-UNIONSQ-CNR-L,117,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
10/1/21,Manhattan,Elevator,EL11X,0,0,0,0,N/A,1,124,124,0.97983871,121.5,124,0.990703405,737.0833333,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
10/1/21,Manhattan,Elevator,EL117,3,1,2,0,14,0.983870968,122,124,1,124,124,0.981810036,730.4666667,744,181ST-8AV-A,146,181 St - Station,146
